2021-12-17 07:34:32;b'\xeb\xac\xbc \xec\x96\xb8\xec\xa0\x9c \xeb\xa7\x88\xec\x85\xa8\xeb\x82\x98\xec\x9a\x94';0;0
2021-12-17 07:29:37;b'Ola, eu sou o Letus,\n\nFinalmente me sinto confiante para come\xc3\xa7ar a venda de comiss\xc3\xb5es. Vou estar atualizando aqui com meus v\xc3\xa1rios projetos.\nCaso a minha arte te chame a aten\xc3\xa7\xc3\xa3o, as dms est\xc3\xa3o oficialmente abertas :) https://t.co/EmkNSSWles';0;0
2021-12-17 07:18:41;"b'@normis @krizdabz @Kamons tu grib\xc4\x93ji teikt ""l\xc4\x93tus"" bmw :) nevis d\xc4\x81rgus bmw.'";0;0
2021-12-17 06:34:52;b'\xec\x84\xb8\xec\x9d\xb4\xeb\xb8\x8c\xeb\x8f\x84 \xed\x95\xa9\xec\x8b\x9c\xeb\x8b\xa4';0;0
2021-12-17 05:51:41;b'@letus_shibuya \xe3\x81\x9c\xe3\x81\xb2\xe3\x81\x9c\xe3\x81\xb2\xef\xbd\x9e(*\xc2\xb4\xe2\x88\x80`*)\xe3\x83\x8e\xf0\x9f\x8c\x95\xe2\x9c\xa8';0;0
2021-12-17 05:34:31;b'\xea\xb8\xb0\xec\xa7\x80\xea\xb0\x9c\xeb\xa5\xbc \xec\xbc\xad\xec\x8b\x9c\xeb\x8b\xa4';0;0
2021-12-17 04:29:09;b'@hellowlilac meletus letus nanti\xf0\x9f\xa5\xb4';0;0
2021-12-17 04:10:44;b'@LetUs___Burn \xeb\xac\xb4\xed\x96\xa5\xec\x97\x90 \xeb\x8d\x9c \xea\xb1\xb4\xec\xa1\xb0\xed\x95\x9c\xea\xb3\xa0 \xed\x95\x9c\xed\x81\x90\xec\x97\x90\xe3\x85\x87\xe3\x85\x8b\xeb\x8a\x94\xeb\xb3\xb4\xed\x86\xb5 \xec\x95\x84\xea\xb8\xb0\xec\x9a\xa9 \xec\x98\xac\xec\x9d\xb8\xec\x9b\x90 \xed\x81\xb4\xeb\xa0\x8c\xec\xa0\x80\xec\x9d\xb8\xeb\x8d\xb0 \xeb\x8b\xa8\xec\xa0\x90\xec\x9d\x80 \xea\xb0\x80\xea\xb2\xa9\xec\x9d\xb4 \xeb\xb9\x84\xec\x8b\xb8\xea\xb3\xa0 \xeb\xb9\x84\xeb\x88\x84\xeb\x8a\x94 \xec\x9a\x94\xec\xa6\x98 \xec\xb9\x9c\xed\x99\x98\xea\xb2\xbd \xeb\xa7\x88\xec\xbc\x80\xed\x8c\x85\xec\x9c\xbc\xeb\xa1\x9c \xea\xb0\x80\xea\xb2\xa9\xec\x9d\x84 \xec\x97\x84\xec\xb2\xad \xec\x98\xac\xeb\xa0\xb8\xeb\x8d\x94\xeb\x9d\xbc\xea\xb3\xa0\xec\x9a\x94 \xec\xa0\x80 \xea\xb8\xb0\xec\x82\xac \xec\x82\xac\xec\xa7\x84\xec\x97\x90 \xeb\x82\x98\xec\x98\xa4\xeb\x8a\x94 \xeb\xb9\x84\xeb\x88\x84\xeb\xa7\x8c \xed\x95\xb4\xeb\x8f\x84 100g\xeb\x8f\x84 \xec\x95\x88\xeb\x90\x98\xeb\x8a\x94 \xec\x96\x91\xec\x9d\xb8\xeb\x8d\xb0 \xea\xb1\xb0\xec\x9d\x98 \xeb\xa7\x8c\xec\x9b\x90\xec\x9d\xb4\xea\xb3\xa0.. \xec\x9d\xb4\xea\xb2\x83\xec\xa0\x80\xea\xb2\x83 \xeb\x8b\xa4 \xec\x8d\xa8\xeb\xb3\xb4\xeb\x8b\x88 \xea\xb7\xb8\xeb\x83\xa5 \xec\x9b\x90\xeb\x9e\x98 \xec\x93\xb0\xeb\x8d\x98 \xec\x9d\xbc\xeb\xb0\x98 \xec\x83\xb4\xed\x91\xb8\xeb\x9e\x91 \xeb\xb0\x94\xeb\x94\x94\xec\x9b\x8c\xec\x8b\x9c\xea\xb0\x80 \xec\xa0\xa4 \xeb\x82\xab\xeb\x84\xa4\xec\x9a\x94 \xe3\x85\x8b\xe3\x85\x8b';0;0
2021-12-17 03:34:36;b'\xec\x86\x90\xeb\xaa\xa9\xeb\x8f\x84 \xed\x92\x80\xec\x96\xb4\xec\xa4\x8d\xec\x8b\x9c\xeb\x8b\xa4';0;0
2021-12-17 03:09:26;b'\xec\xb2\xb4\xec\xa7\x88\xec\x9d\xb4\xeb\x9d\xbc\xeb\x8b\x88 \xec\xa0\x80\xeb\x9f\xb0... \xeb\x86\x80\xeb\xa6\xac\xec\xa7\x80\xeb\x8a\x94 \xeb\xa7\x90\xea\xb3\xa0 \xeb\x8d\x94\xeb\x8d\x94\xec\x9a\xb1 \xeb\x9a\xb1\xeb\x82\xa8\xec\x9c\xa0\xec\xa0\x84\xec\x9e\x90\xeb\xa5\xbc \xeb\x82\xa8\xea\xb8\xb0\xec\xa7\x80 \xeb\xa7\x90\xec\x95\x84\xec\x84\x9c \xeb\x86\x80\xeb\xa6\xbc \xeb\x8b\xb9\xed\x95\x98\xeb\x8a\x94 \xeb\x82\xa8\xec\x84\xb1\xeb\x93\xa4\xec\x9d\xb4 \xec\x97\x86\xeb\x8f\x84\xeb\xa1\x9d \xeb\x8b\xa4\xeb\x93\xa4 \xeb\xb9\x84\xed\x98\xbc\xeb\xb9\x84\xec\xb6\x9c\xec\x82\xb0 \xed\x9e\x98\xec\xa3\xbc\xea\xb3\xa0 \xed\x95\x9c\xea\xb5\xad\xeb\x82\xa8\xec\x84\xb1 \xec\x94\xa8\xeb\xa5\xbc \xeb\xa7\x90\xeb\xa6\xac\xec\x9e\x90! https://t.co/aZF8SRY7nl';5;0
